아파트명,계약일,건축년도,전용면적,거래금액,층,동,거래유형,계약해지여부,계약해지사유발생일,등기일자,권리구분,매수자,매도자,중개사소재지,시군구코드,법정동,거래구분,date_id,신규거래
경남아너스빌,2024-09-02,2002.0,79.098,"67,000",16,,중개거래,,,,,개인,개인,서울 노원구,노원구,중계동,실거래,2024-09-26,nan
한신2차,2024-09-04,1988.0,45.92,"33,000",4,,중개거래,,,,,개인,개인,서울 노원구,노원구,상계동,실거래,2024-09-26,nan
한화꿈에그린,2024-09-02,2005.0,84.902,"88,500",14,,중개거래,,,,,개인,개인,서울 노원구,노원구,중계동,실거래,2024-09-26,nan
상계주공14(고층),2024-09-04,1989.0,41.3,"41,800",12,,중개거래,,,,,개인,개인,서울 노원구,노원구,상계동,실거래,2024-09-26,nan
중계그린1단지,2024-09-04,1990.0,49.5,"52,300",2,,중개거래,,,,,개인,개인,서울 노원구,노원구,중계동,실거래,2024-09-26,nan
한진한화그랑빌,2024-09-03,2002.0,84.97,"85,000",23,,중개거래,,,,,개인,개인,서울 노원구,노원구,월계동,실거래,2024-09-26,nan
태강아파트(아이파크),2024-09-01,1999.0,59.34,"62,000",2,,중개거래,,,,,개인,개인,서울 노원구,노원구,공릉동,실거래,2024-09-26,nan
공릉동한보에센시티아파트,2024-09-02,2000.0,59.4,"52,500",3,,중개거래,,,,,개인,개인,서울 노원구,노원구,공릉동,실거래,2024-09-26,nan
다원그린,2024-09-19,2003.0,81.16,"58,500",5,,직거래,,,,,개인,개인,,은평구,신사동,실거래,2024-09-26,nan
녹번JR아파트,2024-09-07,2002.0,59.866,"58,500",15,,중개거래,,,,,개인,개인,서울 은평구,은평구,녹번동,실거래,2024-09-26,nan
백련산힐스테이트2차,2024-09-13,2011.0,84.49,"85,000",6,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
DMC우방,2024-09-21,2000.0,59.91,"69,000",7,,중개거래,,,,,개인,개인,서울 은평구,은평구,증산동,실거래,2024-09-26,nan
우물골2단지두산위브(209~222동)BL2-8,2024-09-14,2009.0,134.56,"114,500",3,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
은평서해그랑블,2024-09-19,2022.0,59.6483,"56,200",14,,중개거래,,,,,개인,개인,서울 은평구,은평구,구산동,실거래,2024-09-26,nan
구파발10단지어울림(1011~1019동)BL3-1,2024-09-19,2010.0,166.19,"120,000",9,,중개거래,,,,,법인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
은평뉴타운 제각말 푸르지오(5-4단지),2024-09-14,2010.0,84.89,"83,000",6,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
백련산에스케이뷰아이파크,2024-09-02,2020.0,84.9039,"100,000",11,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
백련산힐스테이트1차,2024-09-19,2011.0,59.95,"73,500",14,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
박석고개1단지힐스테이트(116~131동)BL2-1,2024-09-06,2009.0,59.85,"83,000",2,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
솔빛,2024-09-12,2004.0,84.88,"46,000",1,,중개거래,,,,,개인,기타,서울 은평구,은평구,역촌동,실거래,2024-09-26,nan
은평뉴타운엘크루,2024-09-12,2017.0,59.98,"74,500",18,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
경향렉스빌,2024-09-09,2004.0,84.781,"70,000",14,,중개거래,,,,,개인,개인,"서울 서대문구, 서울 은평구",은평구,응암동,실거래,2024-09-26,nan
마고정3단지센트레빌(310~322동)BL2-3,2024-09-10,2009.0,167.14,"150,000",11,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
상림마을7단지아이파크(719~729동)BL1-13,2024-09-10,2008.0,134.96,"115,700",12,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
상림마을7단지아이파크(713~718동)BL1-11,2024-09-10,2008.0,84.95,"83,500",2,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
상림마을7단지아이파크(709~712동)BL1-10,2024-09-06,2008.0,84.84,"85,000",5,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
대덕타워,2024-09-07,2013.0,14.66,"11,900",10,,중개거래,,,,,개인,개인,서울 은평구,은평구,대조동,실거래,2024-09-26,nan
백련산힐스테이트1차,2024-09-02,2011.0,84.59,"78,700",10,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
한솔,2024-09-12,1997.0,39.96,"29,750",11,,중개거래,,,,,개인,개인,서울 은평구,은평구,갈현동,실거래,2024-09-26,nan
미미,2024-09-03,1997.0,59.595,"51,000",5,,중개거래,,,,,개인,개인,서울 은평구,은평구,갈현동,실거래,2024-09-26,nan
백련산에스케이뷰아이파크,2024-09-08,2020.0,59.8545,"89,500",24,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
백련산에스케이뷰아이파크,2024-09-07,2020.0,84.9039,"110,000",22,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
백련산힐스테이트2차,2024-09-07,2011.0,84.59,"82,000",12,,중개거래,,,,,개인,개인,경기 고양시 덕양구,은평구,응암동,실거래,2024-09-26,nan
녹번JR아파트,2024-09-07,2002.0,59.866,"58,500",7,,중개거래,,,,,개인,개인,"서울 강남구, 서울 은평구",은평구,녹번동,실거래,2024-09-26,nan
녹번JR아파트,2024-09-07,2002.0,59.866,"58,000",11,,중개거래,,,,,개인,개인,서울 은평구,은평구,녹번동,실거래,2024-09-26,nan
위산일리온시티,2024-09-07,2020.0,26.9,"33,500",16,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
백련산힐스테이트1차,2024-09-12,2011.0,59.63,"67,000",3,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
북한산힐스테이트1차아파트,2024-09-09,2009.0,59.817,"76,000",9,,중개거래,O,24.09.11,,,개인,개인,서울 은평구,은평구,불광동,실거래,2024-09-26,nan
형진,2024-09-02,1997.0,59.78,"35,800",9,,중개거래,,,,,개인,개인,서울 은평구,은평구,신사동,실거래,2024-09-26,nan
현대2,2024-09-08,1994.0,84.83,"54,700",5,,중개거래,,,,,개인,개인,서울 은평구,은평구,신사동,실거래,2024-09-26,nan
현대2,2024-09-10,1994.0,84.83,"57,700",5,,중개거래,,,,,개인,개인,서울 은평구,은평구,신사동,실거래,2024-09-26,nan
북한산힐스테이트1차아파트,2024-09-06,2009.0,59.817,"75,000",6,,중개거래,,,,,개인,개인,서울 은평구,은평구,불광동,실거래,2024-09-26,nan
불광롯데캐슬,2024-09-04,2018.0,84.99,"110,000",15,,중개거래,,,,,개인,개인,서울 은평구,은평구,불광동,실거래,2024-09-26,nan
신사씨티,2024-09-02,1993.0,59.96,"38,300",5,,중개거래,O,24.09.23,,,개인,개인,서울 은평구,은평구,신사동,실거래,2024-09-26,nan
백련산에스케이뷰아이파크,2024-09-09,2020.0,84.9039,"100,000",18,104,중개거래,,,24.09.19,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
DMC우방,2024-09-05,2000.0,59.91,"66,000",14,,중개거래,,,,,개인,개인,서울 은평구,은평구,증산동,실거래,2024-09-26,nan
현대2,2024-09-09,1994.0,84.83,"54,500",12,,중개거래,,,,,개인,개인,서울 은평구,은평구,신사동,실거래,2024-09-26,nan
백련산파크자이,2024-09-02,2021.0,55.885,"71,300",12,,중개거래,,,,,개인,개인,"경기 안양시 동안구, 서울 은평구",은평구,응암동,실거래,2024-09-26,nan
웰빙존,2024-09-05,2004.0,81.18,"37,800",2,,중개거래,,,,,개인,개인,서울 은평구,은평구,갈현동,실거래,2024-09-26,nan
DMC우방,2024-09-05,2000.0,114.97,"73,000",9,101,직거래,,,24.09.09,,개인,개인,,은평구,증산동,실거래,2024-09-26,nan
백련산에스케이뷰아이파크,2024-09-08,2020.0,59.9335,"90,000",16,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
DMC우방,2024-09-06,2000.0,59.91,"68,000",3,,중개거래,,,,,개인,개인,"서울 도봉구, 서울 은평구",은평구,증산동,실거래,2024-09-26,nan
녹번역e편한세상캐슬,2024-09-01,2021.0,59.96,"107,500",9,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
불광롯데캐슬,2024-09-07,2018.0,84.99,"104,800",11,,중개거래,,,,,개인,개인,서울 은평구,은평구,불광동,실거래,2024-09-26,nan
녹번역e편한세상캐슬,2024-09-04,2021.0,84.94,"120,000",8,,중개거래,,,,,개인,개인,서울 은평구,은평구,응암동,실거래,2024-09-26,nan
우물골2단지두산위브(223~244동)BL2-7,2024-09-05,2010.0,134.43,"115,000",2,,중개거래,,,,,개인,개인,서울 은평구,은평구,진관동,실거래,2024-09-26,nan
녹번역센트레빌,2024-09-01,2013.0,84.97,"73,100",14,,직거래,,,,,개인,개인,,은평구,응암동,실거래,2024-09-26,nan
힐스테이트녹번,2024-09-04,2019.0,59.938,"96,500",1,,중개거래,,,,,개인,개인,서울 은평구,은평구,녹번동,실거래,2024-09-26,nan
경남아너스빌,2024-09-03,2004.0,84.69,"58,750",19,,중개거래,,,,,개인,개인,서울 은평구,은평구,구산동,실거래,2024-09-26,nan
e편한세상 수색 에코포레,2024-09-03,2003.0,114.18,"82,000",13,109,직거래,,,24.09.04,,개인,개인,,은평구,수색동,실거래,2024-09-26,nan
폭포동4단지힐스테이트(423~425동)BL3-10,2024-09-02,2010.0,134.87,"112,000",7,,직거래,,,,,개인,개인,,은평구,진관동,실거래,2024-09-26,nan
대경아르체아파트,2024-09-02,2021.0,29.99,"38,000",11,,직거래,,,24.09.04,,법인,개인,,은평구,대조동,실거래,2024-09-26,nan
이랜드타운아파트,2024-09-02,2004.0,59.982,"57,000",6,,중개거래,,,,,개인,개인,서울 은평구,은평구,신사동,실거래,2024-09-26,nan
미아동부센트레빌,2024-09-07,2006.0,59.96,"77,000",9,,중개거래,,,,,개인,개인,"서울 강북구, 서울 성북구",강북구,미아동,실거래,2024-09-26,nan
수유다우아트리체,2024-09-19,2018.0,14.73,"12,000",7,,중개거래,,,,,개인,개인,서울 강북구,강북구,수유동,실거래,2024-09-26,nan
한원힐트리움수유,2024-09-13,2020.0,27.39,"25,900",4,,중개거래,,,,,개인,개인,서울 강북구,강북구,수유동,실거래,2024-09-26,nan
삼성래미안트리베라2단지,2024-09-07,2010.0,84.29,"90,000",11,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
극동,2024-09-08,1992.0,84.99,"50,000",4,,중개거래,,,,,개인,개인,서울 강북구,강북구,수유동,실거래,2024-09-26,nan
에스케이북한산시티,2024-09-11,2004.0,59.98,"63,000",6,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
삼성,2024-09-11,1998.0,84.96,"51,000",19,,중개거래,,,,,개인,개인,서울 강북구,강북구,번동,실거래,2024-09-26,nan
경남아너스빌(1356-0),2024-09-19,2003.0,114.922,"73,500",11,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
두산위브트레지움,2024-09-09,2011.0,84.99,"84,800",13,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
수유벽산1차,2024-09-12,1993.0,84.92,"73,000",5,,중개거래,,,,,개인,개인,서울 강북구,강북구,수유동,실거래,2024-09-26,nan
에스케이북한산시티,2024-09-12,2004.0,59.98,"58,300",4,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
에스케이북한산시티,2024-09-09,2004.0,59.98,"59,900",18,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
래미안수유,2024-09-07,2001.0,114.78,"82,000",12,,중개거래,,,,,개인,개인,서울 강북구,강북구,수유동,실거래,2024-09-26,nan
두산위브트레지움,2024-09-09,2011.0,84.99,"84,800",13,,중개거래,O,24.09.19,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
에스케이북한산시티,2024-09-06,2004.0,84.92,"75,000",18,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
에스케이북한산시티,2024-09-06,2004.0,59.98,"55,000",1,,중개거래,,,,,개인,개인,서울 강북구,강북구,미아동,실거래,2024-09-26,nan
다인플레움,2024-09-02,2004.0,66.73,"25,000",3,,중개거래,O,24.09.03,,,개인,개인,서울 강북구,강북구,우이동,실거래,2024-09-26,nan
청구,2024-09-20,1996.0,84.63,"60,000",17,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
삼익세라믹,2024-09-03,1988.0,58.77,"44,000",10,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
창동3차현대,2024-09-09,2001.0,115.42,"95,000",9,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
LIG건영캐스빌,2024-09-02,2002.0,55.6724,"50,800",18,,중개거래,,,,,개인,개인,"서울 강북구, 서울 도봉구",도봉구,창동,실거래,2024-09-26,nan
삼성래미안,2024-09-03,1992.0,84.87,"84,000",16,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
효성하이타운아파트,2024-09-09,2002.0,84.86,"48,000",2,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
효성하이타운아파트,2024-09-02,2002.0,84.87,"54,500",8,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
성원,2024-09-10,1989.0,84.98,"52,300",14,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
극동아파트,2024-09-21,1996.0,84.9,"46,000",2,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
창동주공18단지,2024-09-02,1988.0,45.55,"48,000",9,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
대상타운현대아파트,2024-09-07,2001.0,101.4,"88,500",17,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
브라운스톤방학아파트,2024-09-11,2003.0,84.98,"66,500",12,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
대상타운현대아파트,2024-09-10,2001.0,84.78,"78,000",12,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
거성학마을아파트,2024-09-12,1994.0,59.99,"49,500",6,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
우성아파트1,2024-09-05,1992.0,83.85,"47,000",3,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
금호2,2024-09-02,1991.0,84.46,"53,000",2,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
한양7,2024-09-09,1993.0,84.86,"53,000",3,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
한신,2024-09-12,1995.0,84.94,"59,000",4,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,도봉동,실거래,2024-09-26,nan
주공19단지(창동리버타운),2024-09-11,1988.0,60.5,"68,000",7,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
극동아파트,2024-09-01,1996.0,84.9,"53,000",4,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
신동아아파트1,2024-09-03,1986.0,53.16,"36,000",12,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
한양7,2024-09-04,1993.0,84.86,"52,500",4,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
신동아아파트2,2024-09-02,1992.0,147.48,"79,000",2,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
창동주공3단지(해등마을),2024-09-05,1990.0,41.3,"48,800",5,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
신동아아파트2,2024-09-02,1992.0,84.86,"50,000",5,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
현대1,2024-09-09,1990.0,84.66,"50,000",2,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
주공19단지(창동리버타운),2024-09-07,1988.0,59.39,"71,000",6,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
창동신도브래뉴1차,2024-09-05,2003.0,84.989,"82,500",6,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
한양1,2024-09-04,1986.0,66.33,"67,500",12,,중개거래,,,,,개인,개인,"서울 도봉구, 서울 성북구",도봉구,쌍문동,실거래,2024-09-26,nan
성원,2024-09-04,1989.0,84.98,"51,500",9,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
한양2,2024-09-04,1988.0,76.92,"48,000",5,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
한화성원아파트,2024-09-03,1996.0,59.88,"34,700",15,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
미라보,2024-09-04,1995.0,84.97,"48,350",14,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
신동아아파트1,2024-09-03,1986.0,84.87,"59,800",7,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,방학동,실거래,2024-09-26,nan
브라운스톤쌍문,2024-09-03,2006.0,59.9788,"60,000",10,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,쌍문동,실거래,2024-09-26,nan
신창,2024-09-01,1998.0,49.77,"35,000",15,,중개거래,,,,,개인,개인,서울 도봉구,도봉구,창동,실거래,2024-09-26,nan
예원캐슬,2024-09-08,2012.0,38.56,"26,800",11,,중개거래,,,,,개인,개인,서울 중랑구,중랑구,망우동,실거래,2024-09-26,nan
